Casa Mineira,344670,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Antônio Cardoso,710,31310390,1,101,4,1,3,184,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,850000,610,,Mensalmente,,,,,,893583077,,2022-03-09 12:56,,
Casa Mineira,432547,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Lauro Ferreira,163,30575080,8,803,3,1,2,70,,Não,2,Possui terraço com 1 banheiro e tanque,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,535000,,,Mensalmente,,,,,,893583082,,2022-03-09 12:57,,
Casa Mineira,270137,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Wups Oliveria,55,30720020,1,11 Bloco E 4,3,0,1,63,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,260000,,,Mensalmente,,,,,,893583088,,2022-03-09 12:58,,
Casa Mineira,431322,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Rubens Carvalho de Andrade,135,30575810,1,102,3,1,3,105,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,,,Mensalmente,,,,,,893583091,,2022-03-09 12:59,,
Casa Mineira,371831,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nhanduti,15,30770370,7,702,4,1,2,110,,Não,2,Terraço com vista. 1 vaga na escritura que cabem dois carros.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,760000,,,Mensalmente,,,,,,893583094,,2022-03-09 13:00,,
Casa Mineira,341684,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Salinas,1584,31010074,,,4,0,2,293,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1800000,,,Mensalmente,,,,,,893583100,,2022-03-09 13:01,,
Casa Mineira,400566,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Acacias,2324,32310370,,Casa,0,0,0,180,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,600000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,
Casa Mineira,113310,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,RUA ARISTOTELES CALDEIRA,358,30411225,,301,4,1,4,200,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,810000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,319648,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Augusto Souza Coutinho,310,30860140,,,5,0,5,240,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,800000,,204,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,279035,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Almirante Alexandrino,391,30441036,10,1000,4,2,3,190,,Não,3,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1600000,1850,,Mensalmente,,,,,,893583112,,2022-03-09 13:03,,
Casa Mineira,246552,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Jacaranda,82,35460000,,,4,2,5,850,,Não,4,Casa possui Habite-se.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3200000,850,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,267258,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Conselheiro Andrade Figueira,82,30441153,3,302,3,1,3,95,,Não,2,"Casa em condomínio com apenas 7 casas, ótima localização, próximo a Avenida Portugal.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,540000,836,177,Mensalmente,,,,,,893583125,,2022-03-09 13:05,,
Casa Mineira,427290,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João de Paula,252,31035340,1,102 - bloco E,3,0,1,57,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,240000,260,78,Mensalmente,,,,,,893583131,,2022-03-09 13:06,,
Casa Mineira,280104,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Deputado André de Almeida,361,31330530,4,401 Bloco 4,2,1,2,46,,Não,1,"3 vagas, duas em linha e uma livre; cabem 4 carros.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,235000,180,30,Mensalmente,,,,,,893583135,,2022-03-09 13:07,,
Casa Mineira,256163,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Vicente Paulo Almeida,221,31140470,5,Apto 52,3,1,2,117,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,460000,,,Mensalmente,,,,,,893583142,,2022-03-09 13:08,,
Casa Mineira,425993,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Acaiaca,422,30850160,,,3,0,2,140,,Não,6,"* Varanda / Sacada * Claro / Arejado * Reformado. LOTE: ZONEAMENTO ZA, CA 1.4, CTUH 40M , ÁREA 325M , FRENTE 15M X 21,5M FUNDOS, GEOMETRIA RETANGULAR, DECLIVE, MURADO, SUGESTÃO DE CONSTRUÇÃO: SÓ CASA. CASA: P. ELETRÔNICO, JARDINS, PISCINA, CHURRASQUEIRA, CANIL / REFORMADA HÁ 7 ANOS, INCLUSIVE PARTE HIDRÁULICA E ELÉTRICA. 1  ANDAR: 3 SALAS, VARANDA, 4 QUARTOS, 2 BANHOS SENDO 1 SOCIAL E 1 SUÍTE AMBOS C/ BOX BLINDEX, COZINHA C/ ARMÁRIOS / SALA DE JANTAR C/ PISO EM MÁRMORE E JARDIM DE INVERNO, 2 SALAS DE VISITA EM NÍVEIS DIFERENTES C/ ESCADA EM MÁRMORE E CORPO EM MADEIRA. 2  ANDAR: ESCADA EM MÁRMORE, 1 SALÃO, 5 QUARTOS, 1 BANHO SOCIAL C/ BOX BLINDEX, LAVANDERIA, ÁREA DE SERVIÇO. GARAGEM: 4 VAGAS SENDO 2 COBERTAS E 2 DESCOBERTAS LIVRES.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,780000,,142,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,
Casa Mineira,430195,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Joaquim José,1685,32040105,2,102 BL 3,2,0,1,45,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,200000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,395780,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua das Mangueiras,52,32051060,1,101,3,0,1,70,,Não,1,"* Frente * Varanda / Sacada * Claro / Arejado * Área de Servico * Banho Empregada * Vista Panorâmica. PRÉDIO: GUARITA, P. ELETRÔNICO, GÁS CANALIZADO, PILOTIS, ÁREA LIVRE / BEM LOCALIZADO, PROX. AO COMÉRCIO. APTO: 3 QUARTOS, 1 SALA C/ VARANDA, 2 BANHOS SENDO 1 SOCIAL E 1 SUÍTE AMBOS C/ BOX DE BLINDEX, COZINHA, ÁREA DE SERVIÇO, DCE SÓ BANHO / BEM CONSERVADO C/ LINDA VISTA DEFINITIVA. GARAGEM: 2 VAGA COBERTA E LIVRE / CABEM 2 CARROS PEQUENOS.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,160,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,326489,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Pimenta da Veiga,1054,31170190,3,301,4,2,2,177,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,690000,,,Mensalmente,,,,,,893583154,,2022-03-09 13:10,,
Casa Mineira,428449,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Maria Elizabet Pessoa,200,30660050,1,108 - Bl G2,3,0,1,60,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,205000,260,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,398147,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Monte Alegre,50,30240230,9,901,5,2,5,393,,Não,3,Cobertura Linear com fino acabamento e conservação.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2660000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,375495,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Avenida Professor Mário Werneck,1461,30575180,12,1202,3,2,3,140,,Não,2,Condomínio incluso água e gás,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,825000,864,195,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,398523,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua dos Andes,211,30411100,,casa,3,0,1,120,,Não,0,Casa em 2 pavimentos com edícula e área gourmet,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,,Mensalmente,,,,,,893583175,,2022-03-09 13:14,,
Casa Mineira,399416,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cândido Naves,98,31310460,2,201,3,1,2,116,,Não,2,"Apartamento de frente, apenas um lance de escadas, vaga livre e coberta. ISENTO DE CONDOMÍNIO.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,560000,350,,Mensalmente,,,,,,893583181,,2022-03-09 13:14,,
Casa Mineira,398088,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Amaros,399,31910180,,,4,2,3,126,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,,79,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,375506,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Casablanca,861,31365160,2,201,3,1,2,86,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,300000,,85,Mensalmente,,,,,,893583184,,2022-03-09 13:16,,
Casa Mineira,251380,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Tabelião Ferreira de Carvalho,440,31170180,,,4,1,2,360,,Não,4,"ADEGA E SALÃO NO SUBNIVEL ESCADA EM GRANITO,   DESPENSA, ESPAÇO GOURMET COBERTO, VARANDA FRONTAL, LATERAL E FUNDOS",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1700000,,,Mensalmente,,,,,,893583190,,2022-03-09 13:16,,
Casa Mineira,390094,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua dos Goitacazes,1029,30190055,8,803,2,1,2,65,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,360000,660,108,Mensalmente,,,,,,893583194,,2022-03-09 13:17,,
Casa Mineira,364764,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Itaúna,364,31110070,2,201,3,1,2,80,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,420000,450,115,Mensalmente,,,,,,893583198,,2022-03-09 13:18,,
Casa Mineira,348207,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Emílio Riccaldoni,221,30530210,3,303,3,0,1,63,,Não,2,Lindo apartamento 2 quartos com  área privativa! tem cozinha completa com forno armário e fogão e também tem área privativa,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,266000,0,0,Mensalmente,,,,,,893583201,,2022-03-09 13:19,,
Casa Mineira,113710,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA AMAPA,336,30240060,2,202,3,1,2,100,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,600000,,,Mensalmente,,,,,,893583208,,2022-03-09 13:20,,
Casa Mineira,342337,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Aurélio Dolabela,223,31742055,,Casa 04,3,1,3,86,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,360000,150,67,Mensalmente,,,,,,893583213,,2022-03-09 13:21,,
Casa Mineira,375907,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Visconde de Taunay,407,31525020,1,104,2,0,1,72,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,210000,170,0,Mensalmente,,,,,,893583218,,2022-03-09 13:22,,
Casa Mineira,278451,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Portugal,1313,31555000,1,102,3,0,2,85,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,373000,,70,Mensalmente,,,,,,893583222,,2022-03-09 13:22,,
Casa Mineira,280341,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Carlos Muzzi,197,30575490,,,4,2,3,200,,Não,12,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,900000,,245,Mensalmente,,,,,,893583225,,2022-03-09 13:23,,
Casa Mineira,314649,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco Terra,51,31741535,2,201,3,1,2,70,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,290000,280,,Mensalmente,,,,,,893583231,,2022-03-09 13:24,,
Casa Mineira,279627,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Casablanca,580,31365160,,,2,1,3,187,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,,,Mensalmente,,,,,,893583237,,2022-03-09 13:25,,
Casa Mineira,242548,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Oriente,415,30220270,3,302,4,2,4,168,,Não,3,"* Frente * Closet. Lote: Zoneamento ZAR2, CA 2, área: 360M , frente 10M X 30M de fundos, geometria retangular, plano, murado, sugestão de construção: Só casa.
 Casa: Área: 240M , área descoberta: 70M .
 1 andar: Sala, 3 quartos, 2 banhos sendo 1 social e 1 suíte ambos com box blindex, closet.
 Subnível: Escada em madeira, sala, 2 quartos, 2 banhos sendo 1 social com box blindex e 1 lavabo, cozinha, sala de cinema e danceteria, quintal.
 Garagem: 4 vagas sendo 2 cobertas e 2 descobertas, 2 livres e 2 em linha / São 2 duplas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1590000,1750,700,Mensalmente,,,,,,893583241,,2022-03-09 13:26,,
Casa Mineira,422773,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Ludgero Dolabela,850,30441048,10,1001,4,2,5,260,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1850000,1600,560,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,344296,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Wenceslau Braz,126,31540670,,Lote,4,0,4,231,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,399000,,181,Mensalmente,,,,,,893583251,,2022-03-09 13:28,,
Casa Mineira,424515,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Aiuruoca,41,31910444,3,301 bl 1,3,1,2,76,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,340000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
